file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhinengkefuzhushou.tsx, fileName: IconSCzhinengkefuzhushou.tsx, size: 1789, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/AiChatAnalysis/components/SavedReplyModal/index.module.less, fileName: index.module.less, size: 93, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/ConnectedPage/NewTemplatePage/index.tsx, fileName: index.tsx, size: 2456, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/conversation/reducers/inbox.ts, fileName: inbox.ts, size: 1527, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/ContentPopover/index.module.less, fileName: index.module.less, size: 798, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/inbox/service/index.ts, fileName: index.ts, size: 1362, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/UserProfile/Profile/index.tsx, fileName: index.tsx, size: 3897, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/starOrderConversation.ts, fileName: starOrderConversation.ts, size: 2000, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/useScroll.ts, fileName: useScroll.ts, size: 2276, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/postsComment/state.ts, fileName: state.ts, size: 1877, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/GenerateSummary/index.module.less, fileName: index.module.less, size: 2267, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScIconSolidBudgeActive.tsx, fileName: IconScIconSolidBudgeActive.tsx, size: 1211, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/service/routeService.ts, fileName: routeService.ts, size: 95, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshangyiye.tsx, fileName: IconSCshangyiye.tsx, size: 1133, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/config/webpack.config.js, fileName: webpack.config.js, size: 41261, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/constant/regex.ts, fileName: regex.ts, size: 450, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/interface.ts, fileName: interface.ts, size: 6333, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/comments/getConversaitionItem.ts, fileName: getConversaitionItem.ts, size: 1078, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/mcApi/response.ts, fileName: response.ts, size: 145, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/shopper/index.tsx, fileName: index.tsx, size: 15851, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/FBConnectPage/ConnectPage.tsx, fileName: ConnectPage.tsx, size: 5251, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScCustomer.tsx, fileName: IconScCustomer.tsx, size: 1448, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/WaBroadcastEditor/index.tsx, fileName: index.tsx, size: 15530, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/FbAndIgBcContents/index.tsx, fileName: index.tsx, size: 6463, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/PageTitle/index.tsx, fileName: index.tsx, size: 4207, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/service/planService.ts, fileName: planService.ts, size: 74, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/DateLabel/locale/shopline-locale-th.ts, fileName: shopline-locale-th.ts, size: 1638, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/cartIdApi.ts, fileName: cartIdApi.ts, size: 8894, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/CartLink/index.module.less, fileName: index.module.less, size: 2847, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/TemplateTypeIntroduce/index.tsx, fileName: index.tsx, size: 2437, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/archiveOrderConversation.spec.ts, fileName: archiveOrderConversation.spec.ts, size: 2273, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/multiAssignConversations.ts, fileName: multiAssignConversations.ts, size: 1185, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconGeneralLink.tsx, fileName: IconSCiconGeneralLink.tsx, size: 1537, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconPostInventory.tsx, fileName: IconSCiconPostInventory.tsx, size: 1551, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/helpers/generateTabs.ts, fileName: generateTabs.ts, size: 703, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/usePage.ts, fileName: usePage.ts, size: 573, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/service/broadcastApi.ts, fileName: broadcastApi.ts, size: 931, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/services/javaApi.ts, fileName: javaApi.ts, size: 3709, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCdingdanxiangguan.tsx, fileName: IconSCdingdanxiangguan.tsx, size: 1537, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastReport/components/ReportItem/index.tsx, fileName: index.tsx, size: 1542, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/rootAction.ts, fileName: rootAction.ts, size: 1117, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/KeywordAutoreplyList/ContentPopover/index.tsx, fileName: index.tsx, size: 2084, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/Assignment/index.tsx, fileName: index.tsx, size: 13208, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/gifts/response.ts, fileName: response.ts, size: 1183, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/pages/EditSystemTemplate/index.tsx, fileName: index.tsx, size: 8648, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCsettingsDiscount1.tsx, fileName: IconSCsettingsDiscount1.tsx, size: 2619, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/variables.ts, fileName: variables.ts, size: 147, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/FBConnectPage/svg/InstantDescIcon.tsx, fileName: InstantDescIcon.tsx, size: 28906, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/MessagePreview/index.module.less, fileName: index.module.less, size: 4266, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/inbox/container/ConversationContainer.tsx, fileName: ConversationContainer.tsx, size: 21213, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/EditDrawer/index.tsx, fileName: index.tsx, size: 890, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/conversation/actions/instant.ts, fileName: instant.ts, size: 420, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconShoplineCircle.tsx, fileName: IconSCiconShoplineCircle.tsx, size: 2135, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/Conversation/ToolBar/index.tsx, fileName: index.tsx, size: 17894, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconpostPromotionalGames.tsx, fileName: IconSCiconpostPromotionalGames.tsx, size: 1870, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCyingyee.tsx, fileName: IconSCyingyee.tsx, size: 1947, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/BroadcastSendTime/index.module.less, fileName: index.module.less, size: 262, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/ChatWidget/components/ChatWidgetChannelItem/index.tsx, fileName: index.tsx, size: 18992, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/pages/instant/ConversationContainer.tsx, fileName: ConversationContainer.tsx, size: 24976, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/postsComment/components/PostEmptySvg/index.tsx, fileName: index.tsx, size: 27548, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/store/manualOrder/state.ts, fileName: state.ts, size: 5900, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappIndex.tsx, fileName: whatsappIndex.tsx, size: 1374, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/getOrderDetail.ts, fileName: getOrderDetail.ts, size: 1888, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzan.tsx, fileName: IconSCzan.tsx, size: 2210, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/whatsappContactsWrapper.tsx, fileName: whatsappContactsWrapper.tsx, size: 1217, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/GenerateSummary/components/SummaryDetail/index.tsx, fileName: index.tsx, size: 5816, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCaDirectionLeft.tsx, fileName: IconSCaDirectionLeft.tsx, size: 1082, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCkucun.tsx, fileName: IconSCkucun.tsx, size: 1055, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScCard.tsx, fileName: IconScCard.tsx, size: 1047, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/comments/changeLikeStatusComment.ts, fileName: changeLikeStatusComment.ts, size: 1937, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScComment.tsx, fileName: IconScComment.tsx, size: 1460, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/BroadcastDetailMsg/index.module.less, fileName: index.module.less, size: 427, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCjinggao.tsx, fileName: IconSCjinggao.tsx, size: 1321, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCtupian.tsx, fileName: IconSCtupian.tsx, size: 1673, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCyoujian.tsx, fileName: IconSCyoujian.tsx, size: 1169, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/UnpaidMessage/utils/index.ts, fileName: index.ts, size: 5339, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/actions/index.ts, fileName: index.ts, size: 2192, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/comments/hideComment.ts, fileName: hideComment.ts, size: 1682, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/ToolBar/index.tsx, fileName: index.tsx, size: 3408, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/ShopCartIdLink/index.tsx, fileName: index.tsx, size: 4806, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/DataAnalysisEmpty/index.module.less, fileName: index.module.less, size: 507, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContactsIndex.tsx, fileName: whatsappContactsIndex.tsx, size: 1374, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconPostCart.tsx, fileName: IconSCiconPostCart.tsx, size: 1810, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/AddKeywords/index.module.less, fileName: index.module.less, size: 987, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/index.ts, fileName: index.ts, size: 9888, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/README.md, fileName: README.md, size: 2097, 后缀: .md



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/actions/addDiscountCartItem.ts, fileName: addDiscountCartItem.ts, size: 1143, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/createMessage.ts, fileName: createMessage.ts, size: 7229, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/hooks/useContentConfig.ts, fileName: useContentConfig.ts, size: 9903, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/NewNavBar/index.module.less, fileName: index.module.less, size: 3509, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/instant/message.tsx, fileName: message.tsx, size: 8145, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/.eslintignore, fileName: .eslintignore, size: 272, 后缀: .eslintignore



file: /Users/bird/company/sc1.0/mc/message-center/client/config/modules.js, fileName: modules.js, size: 3495, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/PhonesDetail/index.tsx, fileName: index.tsx, size: 4576, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/helpers/updateConversationIsStarred.ts, fileName: updateConversationIsStarred.ts, size: 532, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/locale/index.ts, fileName: index.ts, size: 189, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/manualOrder/index.tsx, fileName: index.tsx, size: 4251, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/.babelrc, fileName: .babelrc, size: 31, 后缀: .babelrc



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/GenerateSummary/components/SummarySucceed/index.tsx, fileName: index.tsx, size: 1182, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/GeneralSetting/components/NewMessage.tsx, fileName: NewMessage.tsx, size: 2063, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/getStaffs.ts, fileName: getStaffs.ts, size: 1444, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/NewPreviewModal/index.module.less, fileName: index.module.less, size: 2894, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/MessagePreview/index.module.less, fileName: index.module.less, size: 1980, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/icon-facebook-default.svg, fileName: icon-facebook-default.svg, size: 596, 后缀: .svg



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCliwu.tsx, fileName: IconSCliwu.tsx, size: 1576, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/NoDataEmpty/index.tsx, fileName: index.tsx, size: 780, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/comments/getComments.ts, fileName: getComments.ts, size: 1949, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/constant/error.ts, fileName: error.ts, size: 96, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/CustomGroupModal/svg/searchEmpty.tsx, fileName: searchEmpty.tsx, size: 3863, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/SmartAssistant/OrderStatusNotice/components/OrderStatusNoticeForm/index.tsx, fileName: index.tsx, size: 3882, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/hooks/useTextAreaOptions.ts, fileName: useTextAreaOptions.ts, size: 6957, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/useSLInternalStaff.ts, fileName: useSLInternalStaff.ts, size: 744, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsappContacts/components/Conversation/index.module.less, fileName: index.module.less, size: 1958, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/conversation/sagas/inbox/starConversation.ts, fileName: starConversation.ts, size: 3584, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Platform/Icon.tsx, fileName: Icon.tsx, size: 1621, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCdianhua1.tsx, fileName: IconSCdianhua1.tsx, size: 1389, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCshezhi.tsx, fileName: IconSCshezhi.tsx, size: 1412, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/ImagePreview/index.tsx, fileName: index.tsx, size: 91, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/manualOrder/sagas/gifts/getGifts.ts, fileName: getGifts.ts, size: 1007, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScEyeView.tsx, fileName: IconScEyeView.tsx, size: 1712, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/SocialAccountBind/interface/index.ts, fileName: index.ts, size: 472, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/ChatsSummary/components/SummaryItem/index.tsx, fileName: index.tsx, size: 3193, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/axios.ts, fileName: axios.ts, size: 289, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/.DS_Store, fileName: .DS_Store, size: 6148, 后缀: .DS_Store



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/starShopConversation.ts, fileName: starShopConversation.ts, size: 1301, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/helpers/updateConversationIsArchived.spec.ts, fileName: updateConversationIsArchived.spec.ts, size: 604, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/userProfile/sagas/tags/getTags.ts, fileName: getTags.ts, size: 806, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconGeneralCopy.tsx, fileName: IconSCiconGeneralCopy.tsx, size: 1133, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/MultiTags/index.module.less, fileName: index.module.less, size: 1064, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/views/MOAIToolBox/index.module.less, fileName: index.module.less, size: 1034, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/static/ig-image.png, fileName: ig-image.png, size: 86762, 后缀: .png



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCpinglun.tsx, fileName: IconSCpinglun.tsx, size: 1329, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/McIntercom/index.tsx, fileName: index.tsx, size: 988, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/ContentLibraryEdit/components/Template.tsx, fileName: Template.tsx, size: 6416, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/AdTag/index.tsx, fileName: index.tsx, size: 2208, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/sagas/readOrderConversation.spec.ts, fileName: readOrderConversation.spec.ts, size: 2597, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/sagas/posts/getPosts.ts, fileName: getPosts.ts, size: 2418, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/savedReply/actions/deleteSavedReply.ts, fileName: deleteSavedReply.ts, size: 780, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/settings/sagas/getTimezone.ts, fileName: getTimezone.ts, size: 841, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/tabs/sagas/getTabs.ts, fileName: getTabs.ts, size: 12730, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCqianse.tsx, fileName: IconSCqianse.tsx, size: 1296, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/CustomTemModal/Container.tsx, fileName: Container.tsx, size: 4538, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/TagList/index.tsx, fileName: index.tsx, size: 1670, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/postsComment/reducers/posts.ts, fileName: posts.ts, size: 4341, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCchannelInsatgram.tsx, fileName: IconSCchannelInsatgram.tsx, size: 2512, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCyunfeixiangguan.tsx, fileName: IconSCyunfeixiangguan.tsx, size: 3389, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/CreateAuthTemp/interface.ts, fileName: interface.ts, size: 883, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/Hours/index.module.less, fileName: index.module.less, size: 1731, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/views/LineMessage/index.module.less, fileName: index.module.less, size: 2768, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/components/UserProfile/popup.module.less, fileName: popup.module.less, size: 136, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/useFilterOptions.tsx, fileName: useFilterOptions.tsx, size: 16209, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/index.ts, fileName: index.ts, size: 343, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/mobile/index.ts, fileName: index.ts, size: 120, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/SystemMessageEditorForm/index.module.less, fileName: index.module.less, size: 1838, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCcart.tsx, fileName: IconSCcart.tsx, size: 1652, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCzhankai.tsx, fileName: IconSCzhankai.tsx, size: 1324, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconScShare.tsx, fileName: IconScShare.tsx, size: 1791, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/interface/api/createOrder/reponse.ts, fileName: reponse.ts, size: 1253, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/hooks/useModal.module.less, fileName: useModal.module.less, size: 241, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/application/store/messageCenter/actions/archiveOrderConversation.ts, fileName: archiveOrderConversation.ts, size: 1372, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/SLTextarea/index.less, fileName: index.less, size: 220, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/messageCenter/hooks/useDeleteTagNotification.module.less, fileName: useDeleteTagNotification.module.less, size: 109, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/config-overrides.js, fileName: config-overrides.js, size: 2258, 后缀: .js



file: /Users/bird/company/sc1.0/mc/message-center/client/src/components/Icons/IconSCiconChannelFbSingle.tsx, fileName: IconSCiconChannelFbSingle.tsx, size: 1219, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Settings/components/ContentLibraryEdit/components/MessageContainer/CardMessage/index.module.less, fileName: index.module.less, size: 1125, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/hooks/usePrevious.tsx, fileName: usePrevious.tsx, size: 222, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/utils/api/index.ts, fileName: index.ts, size: 2344, 后缀: .ts



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/FormItem/AiInsertTextArea/index.tsx, fileName: index.tsx, size: 2098, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/MediaIcon/index.module.less, fileName: index.module.less, size: 874, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/whatsapp/components/StylePopover/index.tsx, fileName: index.tsx, size: 1603, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/Broadcast/views/BroadcastEditor/components/PreviewModal/index.module.less, fileName: index.module.less, size: 1654, 后缀: .less



file: /Users/bird/company/sc1.0/mc/message-center/client/src/feature/common/components/SavedReply/index.tsx, fileName: index.tsx, size: 1999, 后缀: .tsx



file: /Users/bird/company/sc1.0/mc/message-center/client/src/mobile/components/ChannelTabs/ChannelTabsItem.tsx, fileName: ChannelTabsItem.tsx, size: 2975, 后缀: .tsx



